fecha,prec,temt,dirv,velv,radg,humr
2019-10-06 00:00:00,0.0,16.8,311.8,3.0,0.0,74.0
2019-10-06 00:15:00,0.0,16.9,297.8,0.1,0.0,73.0
2019-10-06 00:30:00,0.0,17.1,21.1,2.2,0.0,69.0
2019-10-06 00:45:00,0.0,16.3,339.9,2.7,0.0,76.0
2019-10-06 01:00:00,0.0,15.7,8.6,1.5,0.0,80.0
2019-10-06 01:15:00,0.0,15.9,92.0,3.7,0.0,80.0
2019-10-06 01:30:00,0.0,15.8,323.5,3.1,0.0,80.0
2019-10-06 01:45:00,0.0,15.5,173.4,1.7,0.0,80.0
2019-10-06 02:00:00,0.0,15.0,308.5,2.0,0.0,83.0
2019-10-06 02:15:00,0.0,15.2,328.0,3.7,0.0,82.0
2019-10-06 02:30:00,0.0,15.0,347.3,2.5,0.0,83.0
2019-10-06 02:45:00,0.0,15.3,28.0,2.5,0.0,82.0
2019-10-06 03:00:00,0.0,15.2,341.7,2.5,0.0,84.0
2019-10-06 03:15:00,0.0,15.1,14.3,3.5,0.0,83.0
2019-10-06 03:30:00,0.0,14.1,273.9,1.4,0.0,86.0
2019-10-06 03:45:00,0.0,13.7,343.2,2.2,0.0,89.0
2019-10-06 04:00:00,0.0,13.7,185.6,1.6,0.0,87.0
2019-10-06 04:15:00,0.0,12.9,23.7,2.0,0.0,91.0
2019-10-06 04:30:00,0.0,12.8,193.6,2.0,0.0,94.0
2019-10-06 04:45:00,0.0,12.6,340.2,2.1,0.0,95.0
2019-10-06 05:00:00,0.0,12.5,347.1,3.1,0.0,95.0
2019-10-06 05:15:00,0.0,12.6,5.5,3.3,0.0,95.0
2019-10-06 05:30:00,0.0,12.9,5.8,4.2,0.0,93.0
2019-10-06 05:45:00,0.0,13.1,336.4,3.5,0.0,91.0
2019-10-06 06:00:00,0.0,13.0,100.9,2.3,0.0,90.0
2019-10-06 06:15:00,0.0,11.7,335.1,1.4,0.0,93.0
2019-10-06 06:30:00,0.0,11.7,359.5,2.4,0.0,95.0
2019-10-06 06:45:00,0.0,11.7,228.1,2.8,0.0,95.0
2019-10-06 07:00:00,0.0,11.1,255.3,0.8,0.0,95.0
2019-10-06 07:15:00,0.0,10.9,315.1,1.8,0.0,96.0
2019-10-06 07:30:00,0.0,11.3,313.9,3.2,0.0,97.0
2019-10-06 07:45:00,0.0,11.7,307.5,3.6,0.3,97.0
2019-10-06 08:00:00,0.0,12.1,299.0,2.1,14.8,95.0
2019-10-06 08:15:00,0.0,12.7,330.4,2.4,41.7,94.0
2019-10-06 08:30:00,0.0,13.9,330.0,2.7,90.1,92.0
2019-10-06 08:45:00,0.0,15.5,113.7,3.0,147.4,86.0
2019-10-06 09:00:00,0.0,16.2,108.8,3.0,198.0,83.0
2019-10-06 09:15:00,0.0,16.8,93.6,2.4,257.9,81.0
2019-10-06 09:30:00,0.0,18.7,44.9,1.9,320.2,74.0
2019-10-06 09:45:00,0.0,19.5,98.5,3.0,379.0,69.0
2019-10-06 10:00:00,0.0,20.2,107.8,3.1,439.4,66.0
2019-10-06 10:15:00,0.0,20.4,144.4,5.5,500.3,65.0
2019-10-06 10:30:00,0.0,20.9,158.7,4.4,554.6,64.0
2019-10-06 10:45:00,0.0,21.6,243.2,4.0,606.6,61.0
2019-10-06 11:00:00,0.0,21.8,313.9,5.2,656.4,59.0
2019-10-06 11:15:00,0.0,22.5,247.5,3.6,700.6,57.0
2019-10-06 11:30:00,0.0,23.1,248.4,3.9,744.2,55.0
2019-10-06 11:45:00,0.0,23.3,21.5,4.2,786.4,54.0
2019-10-06 12:00:00,0.0,23.6,58.5,4.6,819.7,52.0
2019-10-06 12:15:00,0.0,23.9,9.1,6.1,855.0,51.0
2019-10-06 12:30:00,0.0,24.7,269.8,4.9,879.6,49.0
2019-10-06 12:45:00,0.0,25.1,286.1,5.2,907.3,47.0
2019-10-06 13:00:00,0.0,25.9,70.9,5.0,920.1,44.0
2019-10-06 13:15:00,0.0,26.0,321.1,4.7,944.5,43.0
2019-10-06 13:30:00,0.0,26.2,323.1,6.9,954.5,44.0
2019-10-06 13:45:00,0.0,26.2,15.7,5.7,955.1,43.0
2019-10-06 14:00:00,0.0,26.8,282.5,5.4,976.9,41.0
2019-10-06 14:15:00,0.0,27.1,14.5,6.4,767.4,42.0
2019-10-06 14:30:00,0.0,26.8,315.6,7.2,807.7,42.0
2019-10-06 14:45:00,0.0,27.1,304.5,8.8,936.9,41.0
2019-10-06 15:00:00,0.0,27.5,357.3,4.6,777.8,39.0
2019-10-06 15:15:00,0.0,27.9,32.6,7.2,887.7,38.0
2019-10-06 15:30:00,0.0,28.1,5.6,8.6,884.9,37.0
2019-10-06 15:45:00,0.0,28.0,34.4,10.0,777.2,36.0
2019-10-06 16:00:00,0.0,28.6,3.2,6.6,835.7,35.0
2019-10-06 16:15:00,0.0,28.2,333.2,7.5,667.0,34.0
2019-10-06 16:30:00,0.0,28.6,1.6,8.6,722.7,34.0
2019-10-06 16:45:00,0.0,28.4,10.2,9.2,658.6,34.0
2019-10-06 17:00:00,0.0,28.5,30.5,11.4,600.2,33.0
2019-10-06 17:15:00,0.0,28.4,339.1,8.1,553.8,33.0
2019-10-06 17:30:00,0.0,28.7,329.9,6.6,499.8,33.0
2019-10-06 17:45:00,0.0,28.4,17.8,9.7,422.0,33.0
2019-10-06 18:00:00,0.0,28.1,55.1,7.6,367.5,33.0
2019-10-06 18:15:00,0.0,28.1,75.9,9.9,312.4,33.0
2019-10-06 18:30:00,0.0,27.9,60.0,8.1,255.6,34.0
2019-10-06 18:45:00,0.0,27.5,53.8,9.2,185.7,34.0
2019-10-06 19:00:00,0.0,27.3,50.7,7.9,119.7,35.0
2019-10-06 19:15:00,0.0,26.7,26.9,8.6,48.9,37.0
2019-10-06 19:30:00,0.0,25.5,55.1,7.3,6.7,40.0
2019-10-06 19:45:00,0.0,23.7,36.1,5.1,0.0,44.0
2019-10-06 20:00:00,0.0,23.2,32.5,3.9,0.0,46.0
2019-10-06 20:15:00,0.0,22.5,19.2,3.5,0.0,49.0
2019-10-06 20:30:00,0.0,21.7,339.7,3.5,0.0,52.0
2019-10-06 20:45:00,0.0,21.1,337.0,3.7,0.0,53.0
2019-10-06 21:00:00,0.0,20.3,318.5,4.9,0.0,58.0
2019-10-06 21:15:00,0.0,20.5,328.8,4.2,0.0,56.0
2019-10-06 21:30:00,0.0,20.9,339.9,3.7,0.0,55.0
2019-10-06 21:45:00,0.0,20.5,3.9,3.2,0.0,58.0
2019-10-06 22:00:00,0.0,19.9,351.7,4.2,0.0,63.0
2019-10-06 22:15:00,0.0,20.8,5.0,6.8,0.0,56.0
2019-10-06 22:30:00,0.0,21.0,9.3,4.4,0.0,55.0
2019-10-06 22:45:00,0.0,20.6,4.6,4.6,0.0,55.0
2019-10-06 23:00:00,0.0,20.7,269.1,2.9,0.0,55.0
2019-10-06 23:15:00,0.0,19.9,315.4,2.7,0.0,58.0
2019-10-06 23:30:00,0.0,19.0,252.3,3.3,0.0,61.0
2019-10-06 23:45:00,0.0,18.7,248.1,3.9,0.0,63.0
2019-10-07 00:00:00,0.0,18.7,277.8,3.3,0.0,64.0
2019-10-07 00:15:00,0.0,19.1,287.2,3.2,0.0,65.0
2019-10-07 00:30:00,0.0,18.8,291.5,5.3,0.0,66.0
2019-10-07 00:45:00,0.0,19.1,299.7,4.6,0.0,66.0
2019-10-07 01:00:00,0.0,19.2,359.1,4.7,0.0,65.0
2019-10-07 01:15:00,0.0,18.7,338.0,4.0,0.0,67.0
2019-10-07 01:30:00,0.0,17.7,21.7,2.6,0.0,71.0
2019-10-07 01:45:00,0.0,17.2,352.5,2.8,0.0,73.0
2019-10-07 02:00:00,0.0,16.7,357.8,2.9,0.0,75.0
2019-10-07 02:15:00,0.0,15.9,221.4,0.9,0.0,79.0
2019-10-07 02:30:00,0.0,15.8,22.3,2.9,0.0,79.0
2019-10-07 02:45:00,0.0,16.6,37.8,4.1,0.0,77.0
2019-10-07 03:00:00,0.0,15.9,166.4,2.1,0.0,79.0
2019-10-07 03:15:00,0.0,14.8,356.5,0.5,0.0,83.0
2019-10-07 03:30:00,0.0,14.6,243.0,0.8,0.0,84.0
2019-10-07 03:45:00,0.0,14.3,244.9,0.5,0.0,86.0
2019-10-07 04:00:00,0.0,14.0,159.7,0.4,0.0,88.0
2019-10-07 04:15:00,0.0,14.0,237.7,0.6,0.0,88.0
2019-10-07 04:30:00,0.0,13.2,318.7,2.8,0.0,91.0
2019-10-07 04:45:00,0.0,13.6,333.2,4.7,0.0,91.0
2019-10-07 05:00:00,0.0,14.3,313.3,5.3,0.0,89.0
2019-10-07 05:15:00,0.0,14.2,324.4,4.6,0.0,89.0
2019-10-07 05:30:00,0.0,14.0,337.7,4.6,0.0,89.0
2019-10-07 05:45:00,0.0,13.9,338.0,4.8,0.0,89.0
2019-10-07 06:00:00,0.0,14.0,355.8,4.6,0.0,88.0
2019-10-07 06:15:00,0.0,13.8,334.6,5.3,0.0,88.0
2019-10-07 06:30:00,0.0,13.5,344.6,3.6,0.0,89.0
2019-10-07 06:45:00,0.0,13.4,336.2,3.6,0.0,90.0
2019-10-07 07:00:00,0.0,13.3,356.2,5.0,0.0,90.0
2019-10-07 07:15:00,0.0,13.2,318.1,3.8,0.0,90.0
2019-10-07 07:30:00,0.0,12.7,331.4,4.0,0.0,91.0
2019-10-07 07:45:00,0.0,12.5,349.2,4.6,0.3,92.0
2019-10-07 08:00:00,0.0,12.6,1.6,5.9,14.5,92.0
2019-10-07 08:15:00,0.0,13.3,352.1,4.2,51.2,90.0
2019-10-07 08:30:00,0.0,14.2,343.4,4.4,95.9,87.0
2019-10-07 08:45:00,0.0,15.0,348.6,6.5,149.3,86.0
2019-10-07 09:00:00,0.0,16.1,7.7,5.3,207.2,83.0
2019-10-07 09:15:00,0.0,17.0,10.9,7.1,267.6,79.0
2019-10-07 09:30:00,0.0,18.1,359.6,8.1,330.6,74.0
2019-10-07 09:45:00,0.0,18.9,27.7,6.5,390.4,70.0
2019-10-07 10:00:00,0.0,19.5,8.3,5.9,446.1,68.0
2019-10-07 10:15:00,0.0,20.1,39.7,7.2,505.4,65.0
2019-10-07 10:30:00,0.0,20.6,13.8,8.1,565.2,62.0
2019-10-07 10:45:00,0.0,21.1,27.1,9.4,617.2,57.0
2019-10-07 11:00:00,0.0,21.5,31.9,9.1,672.6,57.0
2019-10-07 11:15:00,0.0,21.9,48.6,11.0,727.2,56.0
2019-10-07 11:30:00,0.0,22.4,80.6,13.1,792.6,54.0
2019-10-07 11:45:00,0.0,22.9,54.9,13.4,814.7,53.0
2019-10-07 12:00:00,0.0,23.0,90.9,12.5,797.4,52.0
2019-10-07 12:15:00,0.0,23.2,50.8,12.2,702.0,51.0
2019-10-07 12:30:00,0.0,24.2,75.6,11.6,1020.3,48.0
2019-10-07 12:45:00,0.0,24.0,38.0,10.5,676.0,48.0
2019-10-07 13:00:00,0.0,24.6,59.2,12.0,729.1,47.0
2019-10-07 13:15:00,0.0,24.6,49.1,12.9,800.1,45.0
2019-10-07 13:30:00,0.0,25.1,56.1,13.9,981.4,44.0
2019-10-07 13:45:00,0.0,25.5,49.3,12.8,982.2,42.0
2019-10-07 14:00:00,0.0,25.3,50.1,13.0,874.5,41.0
2019-10-07 14:15:00,0.0,25.9,42.9,13.7,918.4,39.0
2019-10-07 14:30:00,0.0,26.3,62.1,14.6,949.5,38.0
2019-10-07 14:45:00,0.0,25.8,28.4,11.6,769.7,38.0
2019-10-07 15:00:00,0.0,26.0,44.6,12.1,855.2,38.0
2019-10-07 15:15:00,0.0,27.0,51.8,13.1,1018.0,35.0
2019-10-07 15:30:00,0.0,26.1,43.2,13.3,564.1,34.0
2019-10-07 15:45:00,0.0,26.9,49.3,12.5,743.9,33.0
2019-10-07 16:00:00,0.0,26.9,19.9,12.9,637.1,33.0
2019-10-07 16:15:00,0.0,26.9,61.1,11.8,672.3,33.0
2019-10-07 16:30:00,0.0,26.4,49.6,11.3,516.6,34.0
2019-10-07 16:45:00,0.0,26.5,69.0,12.5,391.3,32.0
2019-10-07 17:00:00,0.0,26.5,45.1,9.9,439.1,33.0
2019-10-07 17:15:00,0.0,26.2,100.2,11.1,339.5,34.0
2019-10-07 17:30:00,0.0,27.1,44.5,12.6,529.4,32.0
2019-10-07 17:45:00,0.0,25.7,45.0,13.1,164.2,34.0
2019-10-07 18:00:00,0.0,25.2,48.7,9.2,138.2,34.0
2019-10-07 18:15:00,0.0,25.5,74.0,13.0,220.1,33.0
2019-10-07 18:30:00,0.0,25.9,64.9,14.1,251.4,33.0
2019-10-07 18:45:00,0.0,25.5,39.7,13.5,185.4,33.0
2019-10-07 19:00:00,0.0,24.9,68.5,13.7,119.1,34.0
2019-10-07 19:15:00,0.0,23.9,58.0,12.6,39.2,37.0
2019-10-07 19:30:00,0.0,23.2,63.5,10.4,14.0,38.0
2019-10-07 19:45:00,0.0,22.4,57.7,9.9,0.0,41.0
2019-10-07 20:00:00,0.0,21.6,50.9,6.5,0.0,44.0
2019-10-07 20:15:00,0.0,20.4,60.3,5.1,0.0,48.0
2019-10-07 20:30:00,0.0,19.9,59.0,5.7,0.0,49.0
