fecha,prec,temt,dirv,velv,radg,humr
2019-10-06 00:00:00,0.0,20.0,83.6,5.2,0.0,53.0
2019-10-06 00:15:00,0.0,19.6,251.3,3.4,0.0,55.0
2019-10-06 00:30:00,0.0,18.5,233.7,2.4,0.0,60.0
2019-10-06 00:45:00,0.0,19.2,112.4,5.0,0.0,56.0
2019-10-06 01:00:00,0.0,19.2,101.9,4.9,0.0,57.0
2019-10-06 01:15:00,0.0,18.7,92.1,3.5,0.0,59.0
2019-10-06 01:30:00,0.0,18.0,101.7,2.8,0.0,63.0
2019-10-06 01:45:00,0.0,17.2,76.0,2.5,0.0,66.0
2019-10-06 02:00:00,0.0,16.8,79.5,2.7,0.0,69.0
2019-10-06 02:15:00,0.0,16.6,82.5,2.8,0.0,69.0
2019-10-06 02:30:00,0.0,16.4,73.8,2.7,0.0,70.0
2019-10-06 02:45:00,0.0,16.7,93.1,3.7,0.0,68.0
2019-10-06 03:00:00,0.0,17.1,77.8,4.0,0.0,67.0
2019-10-06 03:15:00,0.0,16.9,83.2,5.7,0.0,68.0
2019-10-06 03:30:00,0.0,17.2,100.9,5.2,0.0,66.0
2019-10-06 03:45:00,0.0,16.7,89.8,1.8,0.0,69.0
2019-10-06 04:00:00,0.0,15.7,25.2,1.3,0.0,73.0
2019-10-06 04:15:00,0.0,15.0,29.9,2.2,0.0,75.0
2019-10-06 04:30:00,0.0,15.2,10.5,2.4,0.0,74.0
2019-10-06 04:45:00,0.0,15.2,29.4,2.5,0.0,74.0
2019-10-06 05:00:00,0.0,15.2,36.0,1.7,0.0,74.0
2019-10-06 05:15:00,0.0,15.4,23.0,3.0,0.0,73.0
2019-10-06 05:30:00,0.0,15.2,39.8,2.7,0.0,75.0
2019-10-06 05:45:00,0.0,14.9,30.5,1.5,0.0,76.0
2019-10-06 06:00:00,0.0,14.4,34.8,1.6,0.0,78.0
2019-10-06 06:15:00,0.0,14.0,34.8,1.9,0.0,81.0
2019-10-06 06:30:00,0.0,14.2,20.7,1.7,0.0,81.0
2019-10-06 06:45:00,0.0,14.3,22.5,0.7,0.0,80.0
2019-10-06 07:00:00,0.0,13.5,55.8,0.3,0.0,82.0
2019-10-06 07:15:00,0.0,13.4,80.5,1.4,0.0,84.0
2019-10-06 07:30:00,0.0,13.4,80.5,0.6,0.0,85.0
2019-10-06 07:45:00,0.0,13.3,80.5,0.0,2.4,85.0
2019-10-06 08:00:00,0.0,12.8,79.5,0.0,15.6,85.0
2019-10-06 08:15:00,0.0,13.1,79.5,0.0,33.7,86.0
2019-10-06 08:30:00,0.0,14.3,125.2,0.6,100.1,84.0
2019-10-06 08:45:00,0.0,15.4,66.8,1.5,143.1,80.0
2019-10-06 09:00:00,0.0,16.3,66.8,0.3,188.5,75.0
2019-10-06 09:15:00,0.0,17.0,30.2,0.3,234.4,72.0
2019-10-06 09:30:00,0.0,17.9,29.3,0.1,287.2,69.0
2019-10-06 09:45:00,0.0,18.5,304.4,0.2,335.0,68.0
2019-10-06 10:00:00,0.0,18.6,257.7,1.0,389.3,67.0
2019-10-06 10:15:00,0.0,19.1,314.0,1.2,432.7,65.0
2019-10-06 10:30:00,0.0,20.6,91.2,0.7,477.2,59.0
2019-10-06 10:45:00,0.0,21.0,98.2,0.8,520.6,57.0
2019-10-06 11:00:00,0.0,21.0,226.4,1.8,557.8,57.0
2019-10-06 11:15:00,0.0,21.7,242.5,1.2,591.5,54.0
2019-10-06 11:30:00,0.0,21.7,257.6,1.2,621.2,54.0
2019-10-06 11:45:00,0.0,22.6,252.0,1.1,645.7,51.0
2019-10-06 12:00:00,0.0,22.6,277.0,1.3,666.7,50.0
2019-10-06 12:15:00,0.0,22.5,351.6,3.3,688.2,51.0
2019-10-06 12:30:00,0.0,23.2,16.8,2.1,711.1,47.0
2019-10-06 12:45:00,0.0,23.5,286.3,1.8,722.8,45.0
2019-10-06 13:00:00,0.0,24.0,98.1,2.1,734.6,43.0
2019-10-06 13:15:00,0.0,24.5,290.4,1.8,746.3,40.0
2019-10-06 13:30:00,0.0,25.1,94.5,2.0,764.3,39.0
2019-10-06 13:45:00,0.0,26.0,169.6,1.4,787.3,37.0
2019-10-06 14:00:00,0.0,26.2,327.1,2.1,778.0,35.0
2019-10-06 14:15:00,0.0,25.6,345.5,3.2,705.3,36.0
2019-10-06 14:30:00,0.0,25.2,1.8,2.9,433.7,37.0
2019-10-06 14:45:00,0.0,25.3,359.4,3.2,654.0,37.0
2019-10-06 15:00:00,0.0,26.4,281.3,1.6,698.4,33.0
2019-10-06 15:15:00,0.0,26.3,268.4,3.1,665.7,33.0
2019-10-06 15:30:00,0.0,26.7,342.2,2.4,649.1,32.0
2019-10-06 15:45:00,0.0,26.6,1.4,4.2,628.6,31.0
2019-10-06 16:00:00,0.0,26.9,7.7,5.1,588.0,30.0
2019-10-06 16:15:00,0.0,27.2,316.9,2.7,535.8,29.0
2019-10-06 16:30:00,0.0,27.1,350.0,3.7,457.6,29.0
2019-10-06 16:45:00,0.0,27.6,33.8,2.4,475.2,27.0
2019-10-06 17:00:00,0.0,28.2,320.2,1.9,457.6,26.0
2019-10-06 17:15:00,0.0,27.9,27.2,3.9,419.0,26.0
2019-10-06 17:30:00,0.0,28.0,43.4,3.9,369.7,26.0
2019-10-06 17:45:00,0.0,26.8,36.2,5.5,93.3,28.0
2019-10-06 18:00:00,0.0,26.3,10.5,5.2,164.1,29.0
2019-10-06 18:15:00,0.0,26.9,0.3,4.2,166.5,28.0
2019-10-06 18:30:00,0.0,26.8,357.4,4.2,154.3,29.0
2019-10-06 18:45:00,0.0,26.6,36.0,4.9,95.7,29.0
2019-10-06 19:00:00,0.0,25.8,29.4,3.5,33.7,30.0
2019-10-06 19:15:00,0.0,24.9,4.7,1.8,20.5,32.0
2019-10-06 19:30:00,0.0,24.2,13.2,2.6,6.3,34.0
2019-10-06 19:45:00,0.0,23.5,12.0,2.1,0.5,35.0
2019-10-06 20:00:00,0.0,22.7,30.1,1.8,0.0,39.0
2019-10-06 20:15:00,0.0,21.9,35.9,0.9,0.0,41.0
2019-10-06 20:30:00,0.0,21.6,35.9,1.1,0.0,43.0
2019-10-06 20:45:00,0.0,20.9,62.8,1.6,0.0,47.0
2019-10-06 21:00:00,0.0,20.3,97.8,2.6,0.0,50.0
2019-10-06 21:15:00,0.0,19.8,102.9,1.4,0.0,53.0
2019-10-06 21:30:00,0.0,19.4,0.1,1.0,0.0,53.0
2019-10-06 21:45:00,0.0,19.5,64.6,0.6,0.0,53.0
2019-10-06 22:00:00,0.0,19.8,78.2,1.8,0.0,54.0
2019-10-06 22:15:00,0.0,20.9,84.2,3.6,0.0,49.0
2019-10-06 22:30:00,0.0,21.4,86.2,3.2,0.0,49.0
2019-10-06 22:45:00,0.0,21.0,85.7,2.4,0.0,51.0
2019-10-06 23:00:00,0.0,20.8,105.8,1.0,0.0,52.0
2019-10-06 23:15:00,0.0,19.9,219.1,0.7,0.0,56.0
2019-10-06 23:30:00,0.0,19.6,350.6,2.3,0.0,57.0
2019-10-06 23:45:00,0.0,20.5,120.6,4.5,0.0,51.0
2019-10-07 00:00:00,0.0,20.0,33.8,1.9,0.0,53.0
2019-10-07 00:15:00,0.0,19.5,96.5,2.0,0.0,55.0
2019-10-07 00:30:00,0.0,18.8,90.1,2.2,0.0,58.0
2019-10-07 00:45:00,0.0,18.8,113.3,1.3,0.0,58.0
2019-10-07 01:00:00,0.0,18.5,89.1,1.2,0.0,60.0
2019-10-07 01:15:00,0.0,18.2,98.1,1.6,0.0,62.0
2019-10-07 01:30:00,0.0,17.7,111.5,1.6,0.0,65.0
2019-10-07 01:45:00,0.0,17.5,118.2,1.6,0.0,66.0
2019-10-07 02:00:00,0.0,17.3,94.3,2.2,0.0,67.0
2019-10-07 02:15:00,0.0,16.8,89.3,2.3,0.0,70.0
2019-10-07 02:30:00,0.0,16.6,100.0,2.1,0.0,71.0
2019-10-07 02:45:00,0.0,16.5,97.4,3.8,0.0,73.0
2019-10-07 03:00:00,0.0,16.2,83.6,3.4,0.0,75.0
2019-10-07 03:15:00,0.0,15.8,80.3,3.5,0.0,77.0
2019-10-07 03:30:00,0.0,15.8,84.7,3.3,0.0,78.0
2019-10-07 03:45:00,0.0,16.0,84.3,4.1,0.0,78.0
2019-10-07 04:00:00,0.0,15.9,88.5,5.0,0.0,78.0
2019-10-07 04:15:00,0.0,15.8,79.1,5.4,0.0,78.0
2019-10-07 04:30:00,0.0,15.8,89.8,4.5,0.0,78.0
2019-10-07 04:45:00,0.0,15.6,81.3,4.3,0.0,79.0
2019-10-07 05:00:00,0.0,15.3,82.7,4.2,0.0,80.0
2019-10-07 05:15:00,0.0,14.9,60.0,3.2,0.0,81.0
2019-10-07 05:30:00,0.0,14.3,25.0,2.5,0.0,83.0
2019-10-07 05:45:00,0.0,14.7,14.1,2.8,0.0,82.0
2019-10-07 06:00:00,0.0,14.4,21.9,2.1,0.0,81.0
2019-10-07 06:15:00,0.0,13.9,25.4,2.3,0.0,82.0
2019-10-07 06:30:00,0.0,13.4,42.4,1.5,0.0,84.0
2019-10-07 06:45:00,0.0,13.0,12.7,0.6,0.0,85.0
2019-10-07 07:00:00,0.0,13.0,54.2,1.3,0.0,86.0
2019-10-07 07:15:00,0.0,13.0,33.1,2.1,0.0,87.0
2019-10-07 07:30:00,0.0,12.7,28.0,1.6,0.0,87.0
2019-10-07 07:45:00,0.0,12.5,21.7,1.7,2.4,87.0
2019-10-07 08:00:00,0.0,12.5,16.3,1.8,14.7,88.0
2019-10-07 08:15:00,0.0,12.5,15.0,2.3,32.2,88.0
2019-10-07 08:30:00,0.0,13.0,33.5,2.7,99.6,88.0
2019-10-07 08:45:00,0.0,13.8,5.5,3.4,158.2,86.0
2019-10-07 09:00:00,0.0,14.7,6.9,2.7,203.7,84.0
2019-10-07 09:15:00,0.0,15.2,4.0,3.7,223.7,81.0
2019-10-07 09:30:00,0.0,15.6,353.7,3.6,265.2,79.0
2019-10-07 09:45:00,0.0,16.5,358.3,3.9,351.6,77.0
2019-10-07 10:00:00,0.0,17.4,2.5,3.3,389.3,73.0
2019-10-07 10:15:00,0.0,18.2,354.6,2.8,424.4,69.0
2019-10-07 10:30:00,0.0,19.2,346.4,1.9,486.9,65.0
2019-10-07 10:45:00,0.0,20.2,89.9,3.4,533.8,58.0
2019-10-07 11:00:00,0.0,20.8,94.9,4.2,556.3,56.0
2019-10-07 11:15:00,0.0,20.7,76.0,4.6,476.2,55.0
2019-10-07 11:30:00,0.0,21.4,59.5,6.4,647.6,53.0
2019-10-07 11:45:00,0.0,21.4,65.3,5.9,510.4,52.0
2019-10-07 12:00:00,0.0,22.1,63.5,4.1,671.6,50.0
2019-10-07 12:15:00,0.0,22.8,61.2,4.9,737.0,47.0
2019-10-07 12:30:00,0.0,22.7,117.9,4.3,547.0,47.0
2019-10-07 12:45:00,0.0,23.0,56.5,5.4,610.0,44.0
2019-10-07 13:00:00,0.0,23.5,83.9,4.7,654.5,43.0
2019-10-07 13:15:00,0.0,23.8,96.2,4.6,681.3,39.0
2019-10-07 13:30:00,0.0,23.3,53.2,5.8,389.7,39.0
2019-10-07 13:45:00,0.0,23.2,74.6,5.3,487.9,38.0
2019-10-07 14:00:00,0.0,24.2,92.1,5.6,788.8,36.0
2019-10-07 14:15:00,0.0,24.5,100.1,5.6,636.9,34.0
2019-10-07 14:30:00,0.0,24.8,97.1,4.3,663.7,33.0
2019-10-07 14:45:00,0.0,24.8,68.5,5.1,665.2,32.0
2019-10-07 15:00:00,0.0,25.1,97.6,4.9,570.5,32.0
2019-10-07 15:15:00,0.0,25.0,71.6,5.1,449.3,32.0
2019-10-07 15:30:00,0.0,24.9,83.3,5.3,376.6,31.0
2019-10-07 15:45:00,0.0,24.8,63.6,4.6,403.9,31.0
2019-10-07 16:00:00,0.0,25.0,75.1,7.3,594.4,31.0
2019-10-07 16:15:00,0.0,25.6,77.5,6.0,559.7,30.0
2019-10-07 16:30:00,0.0,25.8,80.4,6.5,518.2,28.0
2019-10-07 16:45:00,0.0,25.8,80.0,6.4,466.9,28.0
2019-10-07 17:00:00,0.0,25.3,57.3,6.7,342.9,28.0
2019-10-07 17:15:00,0.0,25.6,75.8,5.9,371.2,28.0
2019-10-07 17:30:00,0.0,25.1,79.6,7.2,312.1,28.0
2019-10-07 17:45:00,0.0,25.1,78.4,5.5,268.1,28.0
2019-10-07 18:00:00,0.0,24.9,108.6,6.6,231.5,28.0
2019-10-07 18:15:00,0.0,24.1,65.7,6.6,87.9,29.0
2019-10-07 18:30:00,0.0,23.9,78.9,6.0,117.2,29.0
2019-10-07 18:45:00,0.0,23.8,76.3,5.1,84.5,31.0
2019-10-07 19:00:00,0.0,23.4,89.2,5.0,51.8,31.0
2019-10-07 19:15:00,0.0,22.5,75.7,5.1,16.1,32.0
2019-10-07 19:30:00,0.0,21.7,85.4,4.7,5.9,34.0
2019-10-07 19:45:00,0.0,21.2,92.0,3.6,0.5,36.0
2019-10-07 20:00:00,0.0,21.0,94.5,3.9,0.0,39.0
2019-10-07 20:15:00,0.0,20.5,96.9,3.3,0.0,41.0
2019-10-07 20:30:00,0.0,19.8,88.9,2.9,0.0,45.0
2019-10-07 20:45:00,0.0,19.4,84.4,2.5,0.0,47.0
2019-10-07 21:00:00,0.0,18.9,76.0,3.6,0.0,49.0
2019-10-07 21:15:00,0.0,18.6,84.7,4.1,0.0,51.0
2019-10-07 21:30:00,0.0,18.1,84.2,2.5,0.0,54.0
2019-10-07 21:45:00,0.0,18.3,98.9,4.3,0.0,53.0
2019-10-07 22:00:00,0.0,18.1,85.1,4.4,0.0,53.0
2019-10-07 22:15:00,0.0,17.7,90.5,4.1,0.0,52.0
2019-10-07 22:30:00,0.0,17.9,83.0,4.2,0.0,48.0
2019-10-07 22:45:00,0.0,17.8,94.0,5.1,0.0,48.0
2019-10-07 23:00:00,0.0,17.6,83.8,4.4,0.0,49.0
2019-10-07 23:15:00,0.0,17.3,93.6,4.2,0.0,51.0
2019-10-07 23:30:00,0.0,17.2,61.6,3.6,0.0,52.0
2019-10-07 23:45:00,0.0,16.7,92.0,1.8,0.0,55.0
2019-10-08 00:00:00,0.0,16.5,103.0,1.2,0.0,56.0
2019-10-08 00:15:00,0.0,16.5,147.2,1.1,0.0,56.0
2019-10-08 00:30:00,0.0,15.9,196.0,0.7,0.0,59.0
2019-10-08 00:45:00,0.0,15.6,318.1,1.3,0.0,60.0
2019-10-08 01:00:00,0.0,15.0,63.4,1.0,0.0,63.0
2019-10-08 01:15:00,0.0,15.6,90.0,1.6,0.0,60.0
2019-10-08 01:30:00,0.0,15.2,251.6,0.9,0.0,61.0
2019-10-08 01:45:00,0.0,14.0,256.7,0.4,0.0,68.0
2019-10-08 02:00:00,0.0,13.7,256.7,0.2,0.0,68.0
2019-10-08 02:15:00,0.0,14.3,136.9,0.6,0.0,65.0
2019-10-08 02:30:00,0.0,14.0,43.3,0.4,0.0,67.0
2019-10-08 02:45:00,0.0,14.0,112.5,0.3,0.0,67.0
2019-10-08 03:00:00,0.0,14.1,110.4,1.5,0.0,66.0
2019-10-08 03:15:00,0.0,13.5,97.5,2.0,0.0,70.0
2019-10-08 03:30:00,0.0,13.5,103.1,2.8,0.0,71.0
2019-10-08 03:45:00,0.0,13.4,83.9,2.2,0.0,72.0
2019-10-08 04:00:00,0.0,13.0,78.0,2.6,0.0,74.0
2019-10-08 04:15:00,0.0,12.5,71.7,2.4,0.0,77.0
2019-10-08 04:30:00,0.0,12.0,68.8,2.4,0.0,79.0
2019-10-08 04:45:00,0.0,11.5,18.7,2.1,0.0,79.0
2019-10-08 05:00:00,0.0,11.0,289.8,1.0,0.0,79.0
2019-10-08 05:15:00,0.0,10.3,34.5,1.5,0.0,81.0
2019-10-08 05:30:00,0.0,10.6,38.6,3.4,0.0,81.0
2019-10-08 05:45:00,0.0,11.1,8.0,3.2,0.0,79.0
2019-10-08 06:00:00,0.0,10.9,308.7,1.2,0.0,79.0
2019-10-08 06:15:00,0.0,10.6,275.0,0.5,0.0,81.0
2019-10-08 06:30:00,0.0,10.3,19.8,0.6,0.0,82.0
2019-10-08 06:45:00,0.0,10.2,54.2,1.0,0.0,82.0
2019-10-08 07:00:00,0.0,10.2,56.3,0.4,0.0,83.0
2019-10-08 07:15:00,0.0,10.4,56.3,0.0,0.0,83.0
2019-10-08 07:30:00,0.0,10.7,306.7,0.4,0.0,83.0
2019-10-08 07:45:00,0.0,10.9,291.2,0.3,0.5,83.0
2019-10-08 08:00:00,0.0,11.2,291.2,0.3,5.9,82.0
2019-10-08 08:15:00,0.0,11.6,316.8,0.8,16.6,81.0
2019-10-08 08:30:00,0.0,12.1,1.8,2.3,91.8,81.0
2019-10-08 08:45:00,0.0,13.1,358.5,4.6,144.6,77.0
2019-10-08 09:00:00,0.0,13.6,9.8,4.8,192.4,74.0
2019-10-08 09:15:00,0.0,14.2,359.4,5.6,242.7,73.0
2019-10-08 09:30:00,0.0,15.1,3.4,5.5,291.6,70.0
2019-10-08 09:45:00,0.0,15.7,6.9,5.2,334.1,68.0
2019-10-08 10:00:00,0.0,16.6,343.6,4.5,392.7,66.0
2019-10-08 10:15:00,0.0,17.3,3.2,4.0,433.7,63.0
2019-10-08 10:30:00,0.0,18.6,44.5,3.3,506.5,58.0
2019-10-08 10:45:00,0.0,19.4,62.7,2.9,495.2,54.0
2019-10-08 11:00:00,0.0,19.6,54.9,3.9,486.0,53.0
2019-10-08 11:15:00,0.0,20.0,112.3,2.4,597.8,52.0
2019-10-08 11:30:00,0.0,20.6,88.3,4.1,638.8,50.0
2019-10-08 11:45:00,0.0,20.9,85.1,3.3,678.4,49.0
2019-10-08 12:00:00,0.0,21.3,81.5,4.7,678.4,46.0
2019-10-08 12:15:00,0.0,21.7,38.2,3.2,684.7,45.0
2019-10-08 12:30:00,0.0,22.0,7.6,3.2,623.2,43.0
2019-10-08 12:45:00,0.0,22.9,63.5,4.1,770.7,41.0
2019-10-08 13:00:00,0.0,23.3,71.6,4.6,758.5,39.0
2019-10-08 13:15:00,0.0,23.7,34.9,3.9,769.7,37.0
2019-10-08 13:30:00,0.0,24.1,84.6,4.2,804.9,35.0
2019-10-08 13:45:00,0.0,24.4,52.4,4.9,588.0,32.0
2019-10-08 14:00:00,0.0,24.5,74.4,5.1,748.7,32.0
2019-10-08 14:15:00,0.0,24.6,89.8,4.6,734.6,32.0
2019-10-08 14:30:00,0.0,24.9,79.8,4.9,793.7,31.0
2019-10-08 14:45:00,0.0,25.4,28.7,2.6,571.4,29.0
2019-10-08 15:00:00,0.0,24.7,90.5,3.1,442.0,31.0
2019-10-08 15:15:00,0.0,24.8,85.0,2.5,464.0,31.0
2019-10-08 15:30:00,0.0,25.0,114.2,2.7,445.9,30.0
2019-10-08 15:45:00,0.0,25.0,84.7,4.4,298.9,31.0
2019-10-08 16:00:00,0.0,24.7,71.3,3.0,338.5,30.0
2019-10-08 16:15:00,0.0,25.3,86.0,5.7,603.7,29.0
2019-10-08 16:30:00,0.0,25.6,80.8,4.9,499.1,29.0
2019-10-08 16:45:00,0.0,25.6,107.9,3.4,420.0,29.0
2019-10-08 17:00:00,0.0,25.1,96.2,3.0,329.2,29.0
2019-10-08 17:15:00,0.0,25.3,138.0,3.0,290.1,29.0
2019-10-08 17:30:00,0.0,24.7,94.9,2.6,136.3,31.0
2019-10-08 17:45:00,0.0,24.7,108.7,4.7,240.3,30.0
2019-10-08 18:00:00,0.0,25.0,104.3,3.8,221.2,30.0
2019-10-08 18:15:00,0.0,24.7,116.9,4.2,130.4,31.0
2019-10-08 18:30:00,0.0,24.2,117.1,3.0,125.0,33.0
2019-10-08 18:45:00,0.0,23.9,109.8,2.4,60.1,33.0
2019-10-08 19:00:00,0.0,23.5,110.9,3.2,39.6,34.0
2019-10-08 19:15:00,0.0,22.7,102.3,2.6,23.9,36.0
2019-10-08 19:30:00,0.0,22.2,91.3,2.7,8.3,37.0
2019-10-08 19:45:00,0.0,21.3,92.1,2.3,0.5,40.0
2019-10-08 20:00:00,0.0,20.6,93.5,2.2,0.0,43.0
2019-10-08 20:15:00,0.0,19.8,93.6,1.8,0.0,46.0
2019-10-08 20:30:00,0.0,19.4,92.2,2.2,0.0,47.0
2019-10-08 20:45:00,0.0,18.8,78.8,3.0,0.0,50.0
2019-10-08 21:00:00,0.0,18.7,91.6,3.9,0.0,49.0
2019-10-08 21:15:00,0.0,19.1,101.0,5.1,0.0,48.0
2019-10-08 21:30:00,0.0,19.0,84.5,5.0,0.0,49.0
2019-10-08 21:45:00,0.0,18.8,110.2,4.7,0.0,50.0
2019-10-08 22:00:00,0.0,19.1,100.2,6.8,0.0,49.0
